jobs_id,job_position,job_title,PEP,PEP2,date_record
540,EDUCADOR_PROFESOR,EDUCADOR_M 1 (PROFESOR EDUC. SEC. 2DA. CAT. TIT. UNIV. LIC.),,0,04/03/19
541,EDUCADOR_PROFESOR,EDUCADOR_M 2 (PROFESOR EDUC. SEC. 2DA. CAT. TIT. UNIV.),,0,04/03/19
542,EDUCADOR_DIRECTOR,EDUCADOR_N 1 (DIRECTOR ESC. PRIM. 2DA. CAT. TIT. UNIV.),,0,04/03/19
543,EDUCADOR_DIRECTOR,EDUCADOR_N 2 (DIRECTOR CTRO. BAS. 3RA. CAT. TIT. UNIV. PROF.,,0,04/03/19
544,EDUCADOR_PROFESOR,EDUCADOR_N 21 (PROFESOR ED. VOC. 1RA. CAT. TIT. UNIV.PROF. V,,0,04/03/19
545,EDUCADOR_PROFESOR,EDUCADOR_N 22 (PROFESOR EDUC. SEC. 1RA. CAT. TIT. UNIV.),,0,04/03/19
546,EDUCADOR_PROFESOR,EDUCADOR_N 23(PROFESOR EDUC.SEC.VOC.1RA.CAT.TIT.UNIV.PROF.OR,,0,04/03/19
547,EDUCADOR_DIRECTOR,EDUCADOR_N 3 (DIRECTOR CTRO. BAS. 3RA. CAT. TIT. UNIV. PROF.,,0,04/03/19
548,EDUCADOR_DIRECTOR,EDUCADOR_O 1 (DIRECTOR PRIM.1RA.CAT.TIT.  UNIV.PROF.PRIM.),,0,04/03/19
549,EDUCADOR_DIRECTOR,EDUCADOR_O 2 (DIRECTOR PRIM.1RA.CAT.TIT.  UNIV.PROF.BAS.),,0,04/03/19
550,EDUCADOR_PROFESOR,EDUCADOR_P1 (PROFESOR 1RA.CAT.TIT. MAESTRIA O DOCTORADO),,0,04/03/19
551,EDUCADOR_PARA LA SALUD,EDUCADOR_PARA LA SALUD 1RA.,,0,04/03/19
552,EDUCADOR_PARA LA SALUD,EDUCADOR_PARA LA SALUD I-D,,0,04/03/19
553,EDUCADOR_PARA LA SALUD,EDUCADOR_PARA LA SALUD I-E,,0,04/03/19
554,EDUCADOR_PARA LA SALUD,EDUCADOR_PARA LA SALUD I-F,,0,04/03/19
555,EDUCADOR_PARA LA SALUD,EDUCADOR_PARA LA SALUD I-I,,0,04/03/19
556,EDUCADOR_PARA LA SALUD,EDUCADOR_PARA LA SALUD I-J,,0,04/03/19
557,EDUCADOR_PARA LA SALUD,EDUCADOR_PARA LA SALUD I-L,,0,04/03/19
558,EDUCADOR_PARA LA SALUD,EDUCADOR_PARA LA SALUD I-M,,0,04/03/19
559,EDUCADOR_PARA LA SALUD,EDUCADOR_PARA LA SALUD IB,,0,04/03/19
560,EDUCADOR_PARA LA SALUD,EDUCADOR_PARA LA SALUD IC,,0,04/03/19
561,EDUCADOR_PARA LA SALUD,EDUCADOR_PARA LA SALUD II-D,,0,04/03/19
562,EDUCADOR_PARA LA SALUD,EDUCADOR_PARA LA SALUD II-E,,0,04/03/19
563,EDUCADOR_PARA LA SALUD,EDUCADOR_PARA LA SALUD II-F,,0,04/03/19
564,EDUCADOR_PARA LA SALUD,EDUCADOR_PARA LA SALUD II-G,,0,04/03/19
565,EDUCADOR_PARA LA SALUD,EDUCADOR_PARA LA SALUD II-I,,0,04/03/19
566,EDUCADOR_PARA LA SALUD,EDUCADOR_PARA LA SALUD II-N,,0,04/03/19
567,EDUCADOR_PARA LA SALUD,EDUCADOR_PARA LA SALUD IIB,,0,04/03/19
568,EDUCADOR_PARA LA SALUD,EDUCADOR_PARA LA SALUD IIC,,0,04/03/19
569,EDUCADOR_PARA LA SALUD,EDUCADOR_PARA LA SALUD IIDA,,0,04/03/19
570,EDUCADOR_PARA LA SALUD,EDUCADOR_PARA LA SALUD IIIC,,0,04/03/19
571,EDUCADOR_SUPERVISOR,EDUCADOR_Q 16 (SUPERVISOR PROV. PRIM. BAS. TIT. UNIV.PROF.BA,P,0,04/03/19
572,EDUCADOR_SUPERVISOR,EDUCADOR_Q 26 (SUPERVISOR PROV.ALF.ED. ADUL.E.LAB.TIT.U.LIC),P,0,04/03/19
573,EDUCADOR_DIRECTOR,EDUCADOR_Q 3 (DIRECTOR VOC. 4TA. CAT. TIT.  UNIV.PROF.SEC.),P,0,04/03/19
574,EDUCADOR_DIRECTOR,EDUCADOR_Q 4 (DIRECTOR BAS. 4TA. CAT. TIT.   UNIV.PROF.SEC.O,P,0,04/03/19
575,EDUCADOR_DIRECTOR,EDUCADOR_Q1 (DIRECTOR PRIM. 1RA. CAT. TIT.  UNIV.PROF.SEC.),P,0,04/03/19
576,EDUCADOR_DIRECTOR,EDUCADOR_Q2 (DIRECTOR SEC. 4TA. CAT. TIT. UNIV. PROF. SEC.),P,0,04/03/19
577,EDUCADOR_SUPERVISOR,EDUCADOR_R 1 (SUPERVISOR PROV.PRIM.O BAS TIT. UNIV.PROF.SEC.,,0,04/03/19
578,EDUCADOR_SUPERVISOR,EDUCADOR_R 14 (SUPERVISOR PROV.BAS.MED. TEC. PROF.TIT.U.P.SE,,0,04/03/19
579,EDUCADOR_SUPERVISOR,EDUCADOR_R 15 (SUPERVISOR PROV.ALF.ADUL. E.LAB.TIT.U.P.SEC.),,0,04/03/19
580,EDUCADOR_SUBDIRECTOR,EDUCADOR_R 2 (SUBDIRECTOR SEC.TIT.UNIV.  PROF.SEC.O.VOC.),P,0,04/03/19
581,EDUCADOR_DIRECTOR,EDUCADOR_R 3 (DIRECTOR SEC.3RA.CAT.TIT.  UNIV.PROF.SEC.),P,0,04/03/19
582,EDUCADOR_DIRECTOR,EDUCADOR_R 4 (DIRECTOR VOC.3RA.CAT.TIT.  UNIV.PROF.SEC.P.VOC,P,0,04/03/19
583,EDUCADOR_DIRECTOR,EDUCADOR_R 5 (DIRECTOR ESP.PRIM.TIT.UNIV PROF.SECUND.),P,0,04/03/19
584,EDUCADOR_DIRECTOR,EDUCADOR_R 6 (DIRECTOR BAS.3RA.CAT.TIT.   UNIV.PROF.SEC.),P,0,04/03/19
585,EDUCADOR_SUBDIRECTOR,EDUCADOR_R 7 (SUB-DIRECTOR BAS.TIT.UNIV. PROF.SEC.O.VOC.),P,0,04/03/19
586,EDUCADOR_DIRECTOR,EDUCADOR_S 1 (DIRECTOR SEC.2DA.CAT.TIT.  UNIV.PROF.SEC.),P,0,04/03/19
587,EDUCADOR_DIRECTOR,EDUCADOR_S 2 (DIRECTOR VOC.2DA.CAT.TIT. UNIV.PROF.SEC.O.VOC.,P,0,04/03/19
588,EDUCADOR_DIRECTOR,EDUCADOR_S 3 (DIRECTOR BAS. 2DA. CAT. TIT. UNIV. PROF. SEC.,P,0,04/03/19
589,EDUCADOR_SUBDIRECTOR,EDUCADOR_S 5 (SUPERVISOR NAL.ED.MED.TIT. UNIV.PROF.SEC.),P,0,04/03/19
590,EDUCADOR_SUBDIRECTOR,EDUCADOR_S 6 (SUPERVISOR NAL.E.VOC.TIT.  UNIV.PROF.SEC.O.VOC,P,0,04/03/19
591,EDUCADOR_SUBDIRECTOR,EDUCADOR_S 7 (SUPERVISOR NAL.PRIM.BAS.  TIT.UNIV.PROF.SEC.),P,0,04/03/19
592,EDUCADOR_SUBDIRECTOR,EDUCADOR_S4 (SUPERVISOR NAL.ALF.E.ADUL. E.LAB.TIT.U.P.SEC.),P,0,04/03/19
593,EDUCADOR_DIRECTOR,EDUCADOR_T 1 (DIRECTOR SEC.1RA.CAT.TIT.   UNIV.PROF.SEC.),P,0,04/03/19
594,EDUCADOR_DIRECTOR,EDUCADOR_T 2 (DIRECTOR VOC.1RA.CAT.TIT.   UNIV.PROF.SEC.O.VO,P,0,04/03/19
595,EDUCADOR_DIRECTOR,EDUCADOR_T 3 (DIRECTOR BAS.1RA.CAT.TIT.   UNIV.PROF.SEC.O.VO,P,0,04/03/19
596,EDUCADOR_DIRECTOR,EDUCADOR_V 1 (DIRECTOR ESP.SEC.TIT.UNIV. PROF.SEC.),P,0,04/03/19
597,EDUCADOR_DIRECTOR,EDUCADOR_V 2 (DIRECTOR ESP.VOC.TIT.UNIV. PROF.SEC.O.VOC.),P,0,04/03/19
598,EDUCADOR_DIRECTOR,EDUCADOR_V 3 (DIRECTOR ESP.1RA.CAT.BAS.   TIT.UNIV.PROF.SEC.,P,0,04/03/19
599,ELECTRICISTA,ELECTRICISTA_I,,0,04/03/19
600,ELECTRICISTA,ELECTRICISTA_II,,0,04/03/19
601,ELECTRICISTA,ELECTRICISTA_III (SUPERVISOR),,0,04/03/19
602,ELECTROMECANICO,ELECTROMECANICO_I,,0,04/03/19
603,ELECTROMECANICO,ELECTROMECANICO_II,,0,04/03/19
604,ELECTROMECANICO,ELECTROMECANICO_III (SUPERVISOR),,0,04/03/19
605,EMBAJADOR,EMBAJADOR_DE 1RA (BILATERAL),,1,04/03/19
606,EMBAJADOR,EMBAJADOR_DE 2DA (BILATERAL),,1,04/03/19
607,EMBAJADOR,EMBAJADOR_DE CARRERA DIPLOMATICA Y CONSULAR,,1,04/03/19
608,EMBAJADOR,EMBAJADOR_REPRESENTANTE PERMANENTE  (MULTILATERAL),,1,04/03/19
609,ENCUADERNADOR,ENCUADERNADOR_I,,0,04/03/19
610,ENCUADERNADOR,ENCUADERNADOR_II,,0,04/03/19
611,ENCUADERNADOR,ENCUADERNADOR_III (SUPERVISOR),,0,04/03/19
612,ENFERMERA_BASICA,ENFERMERA_BASICA I,,0,04/03/19
613,ENFERMERA_BASICA,ENFERMERA_BASICA II,,0,04/03/19
614,ENFERMERA_BASICA,ENFERMERA_BASICA III,,0,04/03/19
615,ENFERMERA_BASICA,ENFERMERA_BASICA IV,,0,04/03/19
616,ENFERMERA_BASICA,ENFERMERA_BASICA IX,,0,04/03/19
617,ENFERMERA_BASICA,ENFERMERA_BASICA V,,0,04/03/19
618,ENFERMERA_BASICA,ENFERMERA_BASICA VI,,0,04/03/19
619,ENFERMERA_BASICA,ENFERMERA_BASICA VII,,0,04/03/19
620,ENFERMERA_BASICA,ENFERMERA_BASICA VIII,,0,04/03/19
621,ENFERMERA_BASICA,ENFERMERA_BASICA X,,0,04/03/19
622,ENFERMERA_BASICA,ENFERMERA_BASICA XI,,0,04/03/19
623,ENFERMERA_BASICA,ENFERMERA_BASICA XII,,0,04/03/19
624,ENFERMERA_BASICA,ENFERMERA_BASICA XIII,,0,04/03/19
625,ENFERMERA_JEFE INICIAL,ENFERMERA_JEFE INICIAL II,,0,04/03/19
626,ENFERMERA_JEFE INICIAL,ENFERMERA_JEFE INICIAL III,,0,04/03/19
627,ENFERMERA_JEFE INICIAL,ENFERMERA_JEFE INICIAL IV,,0,04/03/19
628,ENFERMERA_JEFE INICIAL,ENFERMERA_JEFE INICIAL IX,,0,04/03/19
629,ENFERMERA_JEFE INICIAL,ENFERMERA_JEFE INICIAL V,,0,04/03/19
630,ENFERMERA_JEFE INICIAL,ENFERMERA_JEFE INICIAL VI,,0,04/03/19
631,ENFERMERA_JEFE INICIAL,ENFERMERA_JEFE INICIAL VII,,0,04/03/19
632,ENFERMERA_JEFE INICIAL,ENFERMERA_JEFE INICIAL VIII,,0,04/03/19
633,ENFERMERA_JEFE INICIAL,ENFERMERA_JEFE INICIAL X,,0,04/03/19
634,ENFERMERA_JEFE INICIAL,ENFERMERA_JEFE INICIAL XI,,0,04/03/19
635,ENFERMERA_JEFE INICIAL,ENFERMERA_JEFE INICIAL XIII,,0,04/03/19
636,ENFERMERA_JEFE INTERMEDIA,ENFERMERA_JEFE INTERMEDIA IX,,0,04/03/19
637,ENFERMERA_JEFE INTERMEDIA,ENFERMERA_JEFE INTERMEDIA V,,0,04/03/19
638,ENFERMERA_JEFE INTERMEDIA,ENFERMERA_JEFE INTERMEDIA VI,,0,04/03/19
639,ENFERMERA_JEFE INTERMEDIA,ENFERMERA_JEFE INTERMEDIA VII,,0,04/03/19
640,ENFERMERA_JEFE INTERMEDIA,ENFERMERA_JEFE INTERMEDIA VIII,,0,04/03/19
641,ENFERMERA_JEFE INTERMEDIA,ENFERMERA_JEFE INTERMEDIA X,,0,04/03/19
642,ENFERMERA_JEFE INTERMEDIA,ENFERMERA_JEFE INTERMEDIA XI,,0,04/03/19
643,ENFERMERA_JEFE INTERMEDIA,ENFERMERA_JEFE INTERMEDIA XII,,0,04/03/19
644,ENFERMERA_JEFE INTERMEDIA,ENFERMERA_JEFE INTERMEDIA XIII,,0,04/03/19
645,ENFERMERA_JEFE INTERMEDIA,ENFERMERA_JEFE INTERMEDIA XIV,,0,04/03/19
646,ENFERMERA_JEFE SUPERIOR,ENFERMERA_JEFE SUPERIOR IX,,0,04/03/19
647,ENFERMERA_JEFE SUPERIOR,ENFERMERA_JEFE SUPERIOR VI,,0,04/03/19
648,ENFERMERA_JEFE SUPERIOR,ENFERMERA_JEFE SUPERIOR VII,,0,04/03/19
649,ENFERMERA_JEFE SUPERIOR,ENFERMERA_JEFE SUPERIOR VIII,,0,04/03/19
650,ENFERMERA_JEFE SUPERIOR,ENFERMERA_JEFE SUPERIOR X,,0,04/03/19
651,ENFERMERA_JEFE SUPERIOR,ENFERMERA_JEFE SUPERIOR XI,,0,04/03/19
652,ENFERMERA_JEFE SUPERIOR,ENFERMERA_JEFE SUPERIOR XII,,0,04/03/19
653,ENFERMERA_JEFE SUPERIOR,ENFERMERA_JEFE SUPERIOR XIV,,0,04/03/19
654,ENGRASADOR,ENGRASADOR_I,,0,04/03/19
655,ENGRASADOR,ENGRASADOR_II (SUPERVISOR),,0,04/03/19
656,ENTRENADOR_DEPORTIVO,ENTRENADOR_DEPORTIVO I,,0,04/03/19
657,ESCENOGRAFO,ESCENOGRAFO,,0,04/03/19
658,ESCOLTA_DEL EJECUTIVO,ESCOLTA_DEL EJECUTIVO,,0,04/03/19
659,ESCRIBIENTE,ESCRIBIENTE_I,,0,04/03/19
660,ESCRIBIENTE,ESCRIBIENTE_II,,0,04/03/19
661,ESCRIBIENTE,ESCRIBIENTE_III,,0,04/03/19
662,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD I-1,,0,04/03/19
663,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD I-10,,0,04/03/19
664,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD I-11,,0,04/03/19
665,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD I-12,,0,04/03/19
666,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD I-13,,0,04/03/19
667,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD I-14,,0,04/03/19
668,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD I-3,,0,04/03/19
669,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD I-4,,0,04/03/19
670,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD I-5,,0,04/03/19
671,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD I-6,,0,04/03/19
672,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD I-7,,0,04/03/19
673,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD I-8,,0,04/03/19
674,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD I-II,,0,04/03/19
675,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD I(9),,0,04/03/19
676,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD II - 11,,0,04/03/19
677,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD II - 12,,0,04/03/19
678,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD II - 13,,0,04/03/19
679,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD II(1),,0,04/03/19
680,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD II(10),,0,04/03/19
681,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD II(2),,0,04/03/19
682,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD II(3),,0,04/03/19
683,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD II(4),,0,04/03/19
684,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD II(5),,0,04/03/19
685,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD II(6),,0,04/03/19
686,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD II(7),,0,04/03/19
687,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD II(8),,0,04/03/19
688,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD II(9),,0,04/03/19
689,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD III-1,,0,04/03/19
690,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD III-2,,0,04/03/19
691,ESTADISTICO_DE SALUD,ESTADISTICO_DE SALUD III-3,,0,04/03/19
692,ESTADISTICO,ESTADISTICO_I,,0,04/03/19
693,ESTADISTICO,ESTADISTICO_II,,0,04/03/19
694,ESTADISTICO,ESTADISTICO_III (SUPERVISOR),,0,04/03/19
695,ESTADISTICO_DE SALUD,ESTADISTICOS_DE SALUD I-1,,0,04/03/19
696,ESTADISTICO_DE SALUD,ESTADISTICOS_DE SALUD I-10,,0,04/03/19
697,ESTADISTICO_DE SALUD,ESTADISTICOS_DE SALUD I-2,,0,04/03/19
698,ESTADISTICO_DE SALUD,ESTADISTICOS_DE SALUD I-3,,0,04/03/19
699,ESTADISTICO_DE SALUD,ESTADISTICOS_DE SALUD I-4,,0,04/03/19
700,ESTADISTICO_DE SALUD,ESTADISTICOS_DE SALUD I-5,,0,04/03/19
701,ESTADISTICO_DE SALUD,ESTADISTICOS_DE SALUD I-6,,0,04/03/19
702,ESTADISTICO_DE SALUD,ESTADISTICOS_DE SALUD I-7,,0,04/03/19
703,ESTADISTICO_DE SALUD,ESTADISTICOS_DE SALUD I-8,,0,04/03/19
704,ESTADISTICO_DE SALUD,ESTADISTICOS_DE SALUD I-9,,0,04/03/19
705,ESTADISTICO_DE SALUD,ESTADISTIDO_DE SALUD III-10,,0,04/03/19
706,ESTADISTICO_DE SALUD,ESTADISTIDO_DE SALUD III-4,,0,04/03/19
707,ESTADISTICO_DE SALUD,ESTADISTIDO_DE SALUD III-5,,0,04/03/19
708,ESTADISTICO_DE SALUD,ESTADISTIDO_DE SALUD III-6,,0,04/03/19
709,ESTADISTICO_DE SALUD,ESTADISTIDO_DE SALUD III-7,,0,04/03/19
710,ESTADISTICO_DE SALUD,ESTADISTIDO_DE SALUD III-8,,0,04/03/19
711,ESTADISTICO_DE SALUD,ESTADISTIDO_DE SALUD III-9,,0,04/03/19
712,ESTENOGRAFO,ESTENOGRAFO_I,,0,04/03/19
713,ESTENOGRAFO,ESTENOGRAFO_II,,0,04/03/19
714,ESTENOGRAFO,ESTENOGRAFO_III,,0,04/03/19
715,ESTIBADOR,ESTIBADOR,,0,04/03/19
716,EVALUADOR_DE OBRAS Y COMPRAS,EVALUADOR_DE OBRAS Y COMPRAS,,0,04/03/19
717,EVALUADOR_DE PROYECTOS,EVALUADOR_DE PROYECTOS I,,0,04/03/19
718,EVALUADOR_DE PROYECTOS,EVALUADOR_DE PROYECTOS II,,0,04/03/19
719,EXPLOSIVISTA_(SPI),EXPLOSIVISTA_(SPI),,0,04/03/19
720,FARMACEUTICO,FARMACEUTICO_I,,0,04/03/19
721,FARMACEUTICO,FARMACEUTICO_II,,0,04/03/19
722,FARMACEUTICO,FARMACEUTICO_III,,0,04/03/19
723,FARMACEUTICO,FARMACEUTICO_IV,,0,04/03/19
724,FARMACEUTICO,FARMACEUTICO_IX,,0,04/03/19
725,FARMACEUTICO,FARMACEUTICO_JEFE IV,,0,04/03/19
726,FARMACEUTICO,FARMACEUTICO_V,,0,04/03/19
727,FARMACEUTICO,FARMACEUTICO_VI,,0,04/03/19
728,FARMACEUTICO,FARMACEUTICO_VII,,0,04/03/19
729,FARMACEUTICO,FARMACEUTICO_VIII,,0,04/03/19
730,FARMACEUTICO,FARMACEUTICO_X,,0,04/03/19
731,FARMACEUTICO,FARMACEUTICO_XI,,0,04/03/19
732,FARMACEUTICO,FARMACEUTICO_XII,,0,04/03/19
733,FISCAL_ANTICORRUPCION,FISCAL_ANTICORRUPCION DE LA PROCURADURIA GENERAL DE LA NACIO,P,1,04/03/19
734,FISCAL_AUXILIAR,FISCAL_AUXILIAR,P,1,04/03/19
735,FISCAL_DE CIRCUITO,FISCAL_DE CIRCUITO,P,1,04/03/19
736,FISCAL_DELEGADO REGIONAL,FISCAL_DELEGADO REGIONAL DE DROGAS,P,1,04/03/19
737,FISCAL_ELECTORAL,FISCAL_ELECTORAL PRIMERO DEL PRIMER DISTRITO JUDICIAL,P,1,04/03/19
738,FISCAL_ELECTORAL,FISCAL_ELECTORAL PRIMERO DEL TERCER DISTRITO JUDICIAL,P,1,04/03/19
739,FISCAL_ELECTORAL,FISCAL_ELECTORAL SEGUNDO DEL PRIMER DISTRITO JUDICIAL,P,1,04/03/19
740,FISCAL_ESPECIALIZADO,FISCAL_ESPECIALIZADO EN DELITOS RELACIONADOS CON DROGAS,P,1,04/03/19
741,FISCAL_GENERAL,FISCAL_GENERAL DE CUENTAS,P,1,04/03/19
742,FISCAL_GENERAL,FISCAL_GENERAL ELECTORAL,P,1,04/03/19
743,FISCAL_SUPERIOR,FISCAL_SUPERIOR,P,1,04/03/19
744,FISCAL_SUPERIOR,FISCAL_SUPERIOR ESPECIAL,P,1,04/03/19
745,FISIOTERAPEUTA_Y/O KINESIOLOGO,FISIOTERAPEUTA_Y/O KINESIOLOGO I,,0,04/03/19
746,FISIOTERAPEUTA_Y/O KINESIOLOGO,FISIOTERAPEUTA_Y/O KINESIOLOGO II,,0,04/03/19
747,FISIOTERAPEUTA_Y/O KINESIOLOGO,FISIOTERAPEUTA_Y/O KINESIOLOGO III,,0,04/03/19
748,FISIOTERAPEUTA_Y/O KINESIOLOGO,FISIOTERAPEUTA_Y/O KINESIOLOGO IV,,0,04/03/19
749,FISIOTERAPEUTA_Y/O KINESIOLOGO,FISIOTERAPEUTA_Y/O KINESIOLOGO V,,0,04/03/19
750,FISIOTERAPEUTA_Y/O KINESIOLOGO,FISIOTERAPEUTA_Y/O KINESIOLOGO VI,,0,04/03/19
751,FISIOTERAPEUTA_Y/O KINESIOLOGO,FISIOTERAPEUTA_Y/O KINESIOLOGO VII,,0,04/03/19
752,FISIOTERAPEUTA_Y/O KINESIOLOGO,FISIOTERAPEUTA_Y/O KINESIOLOGO VIII,,0,04/03/19
753,FISIOTERAPEUTA_Y/O KINESIOLOGO,FISIOTERAPEUTA_Y/O KINESIOLOGO XII,,0,04/03/19
754,FONOAUDIOLOGO,FONOAUDIOLOGO_I,,0,04/03/19
755,FONOAUDIOLOGO,FONOAUDIOLOGO_II,,0,04/03/19
756,FONOAUDIOLOGO,FONOAUDIOLOGO_III,,0,04/03/19
757,FONTANERO,FONTANERO_I,,0,04/03/19
758,FONTANERO,FONTANERO_II,,0,04/03/19
759,FONTANERO,FONTANERO_III (SUPERVISOR),,0,04/03/19
760,FOTOGRAFO,FOTOGRAFO,,0,04/03/19
761,FOTOGRAMETRISTA,FOTOGRAMETRISTA_I,,0,04/03/19
762,FOTOGRAMETRISTA,FOTOGRAMETRISTA_II,,0,04/03/19
763,FOTOGRAMETRISTA,FOTOGRAMETRISTA_JEFE,,0,04/03/19
764,FOTOINTERPRETADOR,FOTOINTERPRETADOR,,0,04/03/19
765,FOTOREVELADOR,FOTOREVELADOR_I,,0,04/03/19
766,FOTOREVELADOR,FOTOREVELADOR_II,,0,04/03/19
767,FOTOREVELADOR,FOTOREVELADOR_III (SUPERVISOR),,0,04/03/19
768,GEOGRAFO,GEOGRAFO,,0,04/03/19
769,GEOGRAFO,GEOGRAFO_JEFE,,0,04/03/19
770,GEOLOGO,GEOLOGO,,0,04/03/19
771,GERENTE_DE MERCADEO,GERENTE_DE MERCADEO,P,0,04/03/19
772,GERENTE_REGIONAL,GERENTE_REGIONAL,P,1,04/03/19
773,GESTOR_DE COBROS,GESTOR_DE COBROS,,0,04/03/19
774,GOBERNADOR,GOBERNADOR,P,1,04/03/19
775,GUARDABOSQUES,GUARDABOSQUES_  (1),,0,04/03/19
776,GUARDALINEA,GUARDALINEA,,0,04/03/19
777,GUARDAVIDA,GUARDAVIDA,,0,04/03/19
778,GUARDIA,GUARDIA,,0,04/03/19
779,GUARDIAN,GUARDIAN,,0,04/03/19
780,GUARDIAN_DE PRISION,GUARDIAN_DE PRISION I,,0,04/03/19
781,GUARDIAN_DE PRISION,GUARDIAN_DE PRISION II,,0,04/03/19
782,HIGIENISTA_AMBIENTAL,HIGIENISTA_AMBIENTAL,,0,04/03/19
783,HISTOTECNOLOGO,HISTOTECNOLOGO_I,,0,04/03/19
784,HISTOTECNOLOGO,HISTOTECNOLOGO_I-I,,0,04/03/19
785,HISTOTECNOLOGO,HISTOTECNOLOGO_I-III,,0,04/03/19
786,HISTOTECNOLOGO,HISTOTECNOLOGO_I-IV,,0,04/03/19
787,HISTOTECNOLOGO,HISTOTECNOLOGO_I-VI,,0,04/03/19
788,HISTOTECNOLOGO,HISTOTECNOLOGO_II,,0,04/03/19
789,HOJALATERO,HOJALATERO_I,,0,04/03/19
790,INDEXADOR,INDEXADOR,,0,04/03/19
791,INGENIERO_AGRICOLA,INGENIERO_AGRICOLA I (1),,0,04/03/19
792,INGENIERO_AGRICOLA,INGENIERO_AGRICOLA I (2),,0,04/03/19
793,INGENIERO_AGRICOLA,INGENIERO_AGRICOLA I (3),,0,04/03/19
794,INGENIERO_AGRICOLA,INGENIERO_AGRICOLA I (4),,0,04/03/19
795,INGENIERO_AGRICOLA,INGENIERO_AGRICOLA I (5),,0,04/03/19
796,INGENIERO_AGRICOLA,INGENIERO_AGRICOLA II (1),,0,04/03/19
797,INGENIERO_AGRICOLA,INGENIERO_AGRICOLA II (2),,0,04/03/19
798,INGENIERO_AGRICOLA,INGENIERO_AGRICOLA II (3),,0,04/03/19
799,INGENIERO_AGRICOLA,INGENIERO_AGRICOLA II (4),,0,04/03/19
800,INGENIERO_AGRICOLA,INGENIERO_AGRICOLA II (5),,0,04/03/19
801,INGENIERO_AGRICOLA,INGENIERO_AGRICOLA III (3),,0,04/03/19
802,INGENIERO_AGRONOMO,INGENIERO_AGRONOMO I (1),,0,04/03/19
803,INGENIERO_AGRONOMO,INGENIERO_AGRONOMO I (2),,0,04/03/19
804,INGENIERO_AGRONOMO,INGENIERO_AGRONOMO I (3),,0,04/03/19
805,INGENIERO_AGRONOMO,INGENIERO_AGRONOMO I (4),,0,04/03/19
806,INGENIERO_AGRONOMO,INGENIERO_AGRONOMO I (5),,0,04/03/19
807,INGENIERO_AGRONOMO,INGENIERO_AGRONOMO II (1),,0,04/03/19
808,INGENIERO_AGRONOMO,INGENIERO_AGRONOMO II (2),,0,04/03/19
809,INGENIERO_AGRONOMO,INGENIERO_AGRONOMO II (3),,0,04/03/19
810,INGENIERO_AGRONOMO,INGENIERO_AGRONOMO II (4),,0,04/03/19
811,INGENIERO_AGRONOMO,INGENIERO_AGRONOMO II (5),,0,04/03/19
812,INGENIERO_AGRONOMO,INGENIERO_AGRONOMO III (1),,0,04/03/19
813,INGENIERO_AGRONOMO,INGENIERO_AGRONOMO III (2),,0,04/03/19
814,INGENIERO_AGRONOMO,INGENIERO_AGRONOMO III (3),,0,04/03/19
815,INGENIERO_AGRONOMO,INGENIERO_AGRONOMO III (4),,0,04/03/19
816,INGENIERO_AGRONOMO,INGENIERO_AGRONOMO III (5),,0,04/03/19
817,INGENIERO_AGRONOMO,INGENIERO_AGRONOMO IV (1),,0,04/03/19
818,INGENIERO_AGRONOMO,INGENIERO_AGRONOMO IV (2),,0,04/03/19
819,INGENIERO_BIOMEDICO SUPERVISOR,INGENIERO_BIOMEDICO SUPERVISOR,,0,04/03/19
820,INGENIERO_CIVIL,INGENIERO_CIVIL I,,0,04/03/19
