jobs_id;job_position;job_title;PEP;PEP2;date_record;cluster
1380;SECRETARIO_(A);SECRETARIO_(A) TECNICO (A) DE RECURSOS HUMANOS;P;1;04/03/19;1
1381;SECRETARIO_ADMINISTRATIVO;SECRETARIO_ADMINISTRATIVO;;1;04/03/19;1
1382;SECRETARIO_ADMINISTRATIVO DE LA CORTE SUPREMA DE JUSTICIA;SECRETARIO_ADMINISTRATIVO DE LA CORTE SUPREMA DE JUSTICIA;P;1;04/03/19;1
1383;SECRETARIO_DE (CARRERA DIPLOMATICA);SECRETARIO_DE 1RA. (CARRERA DIPLOMATICA);P;0;04/03/19;2
1384;SECRETARIO_DE (CARRERA DIPLOMATICA);SECRETARIO_DE 2DA. (CARRERA DIPLOMATICA);P;0;04/03/19;2
1385;SECRETARIO_DE (CARRERA DIPLOMATICA);SECRETARIO_DE 3RA. (CARRERA DIPLOMATICA);P;0;04/03/19;2
1386;SECRETARIO_DE ASUNTOS MUNICIPALES;SECRETARIO_DE ASUNTOS MUNICIPALES;P;0;04/03/19;2
1387;SECRETARIO_DE CONSULTAS Y ASESORIA JURIDICA;SECRETARIO_DE CONSULTAS Y ASESORIA JURIDICA;P;0;04/03/19;2
1388;SECRETARIO_DE CONSULTAS Y ASESORIA JURIDICA;SECRETARIO_DE CONSULTAS Y ASESORIA JURIDICA, COORDINADOR;P;0;04/03/19;2
1389;SECRETARIO_DE CONSULTAS Y ASESORIA JURIDICA;SECRETARIO_DE CONSULTAS Y ASESORIA JURIDICA, JEFE;P;0;04/03/19;2
1390;SECRETARIO_DE INVESTIGACION DE AFECTACION PATRIMONIAL;SECRETARIO_DE INVESTIGACION DE AFECTACION PATRIMONIAL;P;1;04/03/19;1
1391;SECRETARIO_DE PROCESOS JUDICIALES;SECRETARIO_DE PROCESOS JUDICIALES;P;1;04/03/19;2
1392;SECRETARIO_DE PROCESOS JUDICIALES;SECRETARIO_DE PROCESOS JUDICIALES, COORDINADOR;P;1;04/03/19;1
1393;SECRETARIO_DE PROCESOS JUDICIALES;SECRETARIO_DE PROCESOS JUDICIALES, JEFE;P;1;04/03/19;1
1394;SECRETARIO_DEL PROCURADOR;SECRETARIO_DEL PROCURADOR;P;1;04/03/19;1
1395;SECRETARIO_EJECUTIVO;SECRETARIO_EJEC. DEL CONCEJO DE LA CONCERTACION NACIONAL PAR;P;1;04/03/19;1
1396;SECRETARIO_EJECUTIVO;SECRETARIO_EJECUTIVO (JUDICIAL);P;1;04/03/19;2
1397;SECRETARIO_EJECUTIVO;SECRETARIO_EJECUTIVO DE ASUNTOS JURIDICOS;P;1;04/03/19;1
1398;SECRETARIO_EJECUTIVO;SECRETARIO_EJECUTIVO DE COORD. Y SEGUIMIENTO DEL PLAN ALIMEN;P;1;04/03/19;1
1399;SECRETARIO_EJECUTIVO;SECRETARIO_EJECUTIVO DE LA SECRETARIA DE ECONOMIA DE LA PRES;P;1;04/03/19;1
1400;SECRETARIO_EJECUTIVO;SECRETARIO_EJECUTIVO DE LA SECRETARIA NACIONAL DE ENERGIA;P;1;04/03/19;1
1401;SECRETARIO_EJECUTIVO;SECRETARIO_EJECUTIVO DE LA SECRETARIA SOCIAL DE LA PRESIDENC;P;1;04/03/19;1
1402;SECRETARIO_EJECUTIVO;SECRETARIO_EJECUTIVO DE METAS PRESIDENCIALES;P;1;04/03/19;1
1403;SECRETARIO_EJECUTIVO;SECRETARIO_EJECUTIVO DEL CONSEJO PARA EL DESARROLLO SOSTENIB;P;1;04/03/19;1
1404;SECRETARIO_GENERAL;SECRETARIO_GENERAL;P;1;04/03/19;1
1405;SECRETARIO_GENERAL DE;SECRETARIO_GENERAL DE LA CORTE SUPREMA DE JUSTICIA;P;1;04/03/19;1
1406;SECRETARIO_GENERAL DE;SECRETARIO_GENERAL DE LA PROCURADURIA DE LA NACION;P;1;04/03/19;1
1407;SECRETARIO_GENERAL DE;SECRETARIO_GENERAL DE LEGISLACION;P;1;04/03/19;1
1408;SECRETARIO_JUDICIAL;SECRETARIO_JUDICIAL (JUNTAS DE DECISION Y CONCILIACION);P;1;04/03/19;2
1409;SECRETARIO_JUDICIAL;SECRETARIO_JUDICIAL I;P;1;04/03/19;2
1410;SECRETARIO_JUDICIAL;SECRETARIO_JUDICIAL II;P;1;04/03/19;3
1411;SECRETARIO_JUDICIAL;SECRETARIO_JUDICIAL III;P;1;04/03/19;2
1412;SECRETARIO_JUDICIAL;SECRETARIO_JUDICIAL IV;P;1;04/03/19;1
1413;SECRETARIO_PROVINCIAL;SECRETARIO_PROVINCIAL;P;1;04/03/19;2
1414;SECRETARIO_TECNICO;SECRETARIO_TECNICO;;0;04/03/19;2
1415;SECRETARIO_TECNICO DE COMISION (ASAMBLEA);SECRETARIO_TECNICO DE COMISION (ASAMBLEA);P;1;04/03/19;1
1416;SECRETARIO(A)_DE LA SECRETARIA DE COMUNICACION;SECRETARIO(A)_DE LA SECRETARIA DE COMUNICACION;P;1;04/03/19;1
1417;SOCIOLOGO;SOCIOLOGO;;0;04/03/19;2
1418;SOLDADOR;SOLDADOR_  I;;0;04/03/19;2
1419;SOLDADOR;SOLDADOR_ II;;0;04/03/19;2
1420;SOLDADOR;SOLDADOR_III (SUPERVISOR);;0;04/03/19;2
1421;SOPORTE_TECNICO;SOPORTE_TECNICO;;0;04/03/19;2
1422;SUB-DIRECTOR_ENTIDAD;SUB_DIRECTOR DE INFRAESTRUCTURA Y SERVICIOS GENERALES;P;1;04/03/19;2
1423;SUB-DIRECTOR_ENTIDAD;SUB_DIRECTOR DE SISTEMAS INFORMATICOS.;P;1;04/03/19;2
1424;SUB-ADMINISTRADOR;SUB-ADMINISTRADOR;P;1;04/03/19;2
1425;SUB-ADMINISTRADOR;SUB-ADMINISTRADOR_PROVINCIAL DE CORREOS Y TELEGRAFOS;P;1;04/03/19;2
1426;SUB-ADMINISTRADOR;SUB-ADMINISTRADOR_REGIONAL DE ADUANAS;P;1;04/03/19;2
1427;SUB-COMISIONADO_DE POLICIA;SUB-COMISIONADO_DE POLICIA;P;1;04/03/19;1
1428;SUB-CONTRALOR_GENERAL;SUB-CONTRALOR_GENERAL;P;1;04/03/19;1
1429;SUB-DIRECTOR_ENTIDAD;SUB-DIRECTOR_ DE  ADMINISTRACION Y FINANZAS;P;1;04/03/19;1
1430;SUB-DIRECTOR_ENTIDAD;SUB-DIRECTOR_ADMINISTRATIVO;P;1;04/03/19;2
1431;SUB-DIRECTOR_ENTIDAD;SUB-DIRECTOR_DE ASESORIA LEGAL PARLAMENTARIA;P;1;04/03/19;1
1432;SUB-DIRECTOR_ENTIDAD;SUB-DIRECTOR_DE AUDITORIA Y FISCALIZACION FINANCIERA;P;1;04/03/19;2
1433;SUB-DIRECTOR_ENTIDAD;SUB-DIRECTOR_DE BIENES PATRIMONIALES DEL ESTADO;P;1;04/03/19;1
1434;SUB-DIRECTOR_ENTIDAD;SUB-DIRECTOR_DE ESCUELA JUDICIAL;P;1;04/03/19;2
1435;SUB-DIRECTOR_ENTIDAD;SUB-DIRECTOR_DE FINANZAS;P;1;04/03/19;1
1436;SUB-DIRECTOR_ENTIDAD;SUB-DIRECTOR_DE INVESTIGACION Y ANALISIS ADMTVO.;P;1;04/03/19;2
1437;SUB-DIRECTOR_ENTIDAD;SUB-DIRECTOR_DE INVESTIGACION Y CAPACITACION DE LA PROC. DE;P;1;04/03/19;2
1438;SUB-DIRECTOR_ENTIDAD;SUB-DIRECTOR_DE OPERACIONES;P;1;04/03/19;2
1439;SUB-DIRECTOR_ENTIDAD;SUB-DIRECTOR_DE PERSONAL DE EDUCACION;P;1;04/03/19;2
1440;SUB-DIRECTOR_ENTIDAD;SUB-DIRECTOR_DE PLANIFICACION;P;1;04/03/19;1
1441;SUB-DIRECTOR_ENTIDAD;SUB-DIRECTOR_DE PRESUPUESTO DE LA NACION;P;1;04/03/19;1
1442;SUB-DIRECTOR_ENTIDAD;SUB-DIRECTOR_DE PROTOCOLO Y CEREMONIAL   DEL ESTADO;P;1;04/03/19;1
1443;SUB-DIRECTOR_ENTIDAD;SUB-DIRECTOR_DE RECURSOS HUMANOS;P;1;04/03/19;1
1444;SUB-DIRECTOR_ENTIDAD;SUB-DIRECTOR_DE RELACIONES PUBLICAS;P;1;04/03/19;1
1445;SUB-DIRECTOR_ENTIDAD;SUB-DIRECTOR_DE SISTEMATIZACION DE DATOS;P;1;04/03/19;1
1446;SUB-DIRECTOR_ENTIDAD;SUB-DIRECTOR_DE TESORERIA;P;1;04/03/19;1
1447;SUB-DIRECTOR_ENTIDAD;SUB-DIRECTOR_DEL INSTITUTO GEOGRAFICO TOMMY GUARDIA;P;1;04/03/19;2
1448;SUB-DIRECTOR_ENTIDAD;SUB-DIRECTOR_EJECUTIVO INSTITUCIONAL;P;1;04/03/19;2
1449;SUB-DIRECTOR_GENERAL;SUB-DIRECTOR_GENERAL;P;1;04/03/19;1
1450;SUB-DIRECTOR_GENERAL;SUB-DIRECTOR_GENERAL DE CEDULACION;P;1;04/03/19;1
1451;SUB-DIRECTOR_GENERAL;SUB-DIRECTOR_GENERAL DE CORREOS Y TELEGRAFOS;P;1;04/03/19;1
1452;SUB-DIRECTOR_GENERAL;SUB-DIRECTOR_GENERAL DE INGRESOS;P;1;04/03/19;1
1453;SUB-DIRECTOR_GENERAL;SUB-DIRECTOR_GENERAL DE TRABAJO;P;1;04/03/19;2
1454;SUB-DIRECTOR_GENERAL;SUB-DIRECTOR_GENERAL DEL REGISTRO CIVIL;P;1;04/03/19;1
1455;SUB-DIRECTOR_NACIONAL;SUB-DIRECTOR_NACIONAL;P;1;04/03/19;1
1456;SUB-DIRECTOR_NACIONAL;SUB-DIRECTOR_NACIONAL DE CONTRALORIA;P;1;04/03/19;1
1457;SUB-DIRECTOR_PROVINCIAL;SUB-DIRECTOR_PROVINCIAL DE EDUCACION;P;1;04/03/19;2
1458;SUB-DIRECTOR_TECNICO;SUB-DIRECTOR_TECNICO DE COMERCIO E INDUSTRIAS;P;1;04/03/19;2
1459;SUB-DIRECTOR_TECNICO;SUB-DIRECTOR_TECNICO DE EDUCACION;P;1;04/03/19;2
1460;SUB-DIVISIONARIO_DE POLITICA EXTERIOR;SUB-DIVISIONARIO_DE POLITICA EXTERIOR;P;1;04/03/19;2
1461;SUB-JEFE;SUB-JEFE_(A) DE LA OFICINA INSTITUCIONAL DE RECURSOS HUMANOS;P;0;04/03/19;1
1462;SUB-JEFE;SUB-JEFE_DE IMPRENTA;P;0;04/03/19;2
1463;SUB-JEFE;SUB-JEFE_DE TRANSPORTE;P;0;04/03/19;2
1464;SUB-JEFE;SUB-JEFE_DEL DEPARTAMENTO DE GESTION DE PAGOS;P;0;04/03/19;2
1465;SUB-JEFE;SUB-JEFE_TECNICO DE CONTRALORIA GENERAL I (SECCION);P;0;04/03/19;2
1466;SUB-JEFE;SUB-JEFE_TECNICO DE CONTRALORIA GENERAL II (DEPARTAMENTO);P;0;04/03/19;2
1467;SUB-SECRETARIO;SUB-SECRETARIO_DE LA SECRETARIA NACIONAL DE DESCENTRALIZACIO;P;1;04/03/19;1
1468;SUB-SECRETARIO_GENERAL;SUB-SECRETARIO_GENERAL;P;1;04/03/19;1
1469;SUB-SECRETARIO_GENERAL;SUB-SECRETARIO_GENERAL DE LA CORTE SUPREMA DE JUSTICIA;P;1;04/03/19;1
1470;SUB-SECRETARIO_GENERAL;SUB-SECRETARIO_GENERAL DE LEGISLACION;P;1;04/03/19;1
1471;SUB-TENIENTE;SUB-TENIENTE;P;0;04/03/19;99
1472;SUB-DIRECTOR_ENTIDAD;SUBDIRECTOR_(A) DE ANALISIS ECONOMICO Y SOCIAL;P;1;04/03/19;1
1473;SUB-DIRECTOR_ENTIDAD;SUBDIRECTOR_(A) DE INVERSIONES, CONCESIONES Y RIESGOS DEL ES;P;1;04/03/19;1
1474;SUB-DIRECTOR_ENTIDAD;SUBDIRECTOR_(A) DE TECNOLOGIA E INFORMATICA|;P;1;04/03/19;1
1475;SUB-DIRECTOR_ENTIDAD;SUBDIRECTOR_(A) NACIONAL DE CONTABILIDAD;P;1;04/03/19;1
1476;SUB-DIRECTOR_ENTIDAD;SUBDIRECTOR_DE ADMINISTRACION DE PROYECTOS;P;1;04/03/19;1
1477;SUB-DIRECTOR_ENTIDAD;SUBDIRECTOR_DE FINANCIAMIENTO PUBLICO;P;1;04/03/19;1
1478;SUB-DIRECTOR_ENTIDAD;SUBDIRECTOR_DE INTERCAMBIO DE INFORMACION TRIBUTARIA;P;1;04/03/19;1
1479;SUBDIRECTOR_GENERAL;SUBDIRECTOR_GENERAL DEL SERVICIO NACIONAL DE MIGRACION;P;1;04/03/19;1
1480;SUB-JEFE;SUBJEFE_(A) DE INFORMACION Y RELACIONES PUBLICAS;P;1;04/03/19;1
1481;SUB-JEFE;SUBJEFE_(A) DE LA OFICINA ASESORIA LEGAL;P;1;04/03/19;99
1482;SUB-SECRETARIO;SUBSECRETARIO_(A) DE LA SEC. EJEC. DE BIENES REVERTIDOS;P;1;04/03/19;1
1483;SUB-SECRETARIO;SUBSECRETARIO_(A) TECNICO DE RECURSOS HUMANOS;P;1;04/03/19;1
1484;SUPERINTENDENTE_DE CONSTRUCCION Y MANTENIMIENTO;SUPERINTENDENTE_DE CONSTRUCCION Y MANTENIMIENTO;P;1;04/03/19;2
1485;SUPERVISOR_ACADEMICO;SUPERVISOR_ACADEMICO I;;0;04/03/19;2
1486;SUPERVISOR_DE CAMPO;SUPERVISOR_DE CAMPO;;0;04/03/19;2
1487;SUPERVISOR_DE CONSTRUCCION Y MANTENIMIENTO;SUPERVISOR_DE CONSTRUCCION Y MANTENIMIENTO;;0;04/03/19;2
1488;SUPERVISOR_DE EQUIPO Y TALLERES;SUPERVISOR_DE EQUIPO Y TALLERES;;0;04/03/19;2
1489;SUPERVISOR_DE MANTENIMIENTO;SUPERVISOR_DE MANTENIMIENTO;;0;04/03/19;2
1490;SUPERVISOR_DE MIGRACION;SUPERVISOR_DE MIGRACION I;;0;04/03/19;2
1491;SUPERVISOR_DE MIGRACION;SUPERVISOR_DE MIGRACION II;;0;04/03/19;2
1492;SUPERVISOR_DE MIGRACION;SUPERVISOR_DE MIGRACION III;;0;04/03/19;2
1493;SUPERVISOR_DE MIGRACION;SUPERVISOR_DE MIGRACION IV;;0;04/03/19;2
1494;SUPERVISOR_DE MIGRACION;SUPERVISOR_DE MIGRACION V;;0;04/03/19;1
1495;SUPERVISOR_DE MIGRACION;SUPERVISOR_DE MIGRACION VI;;0;04/03/19;1
1496;SUPERVISOR_DE OBRAS;SUPERVISOR_DE OBRAS;;0;04/03/19;2
1497;SUPERVISOR_DE OPERACIONES;SUPERVISOR_DE OPERACIONES;;0;04/03/19;2
1498;SUPERVISOR_DE TRANSPORTE TERRESTRE;SUPERVISOR_DE TRANSPORTE TERRESTRE;;0;04/03/19;2
1499;SUPERVISOR_DE VIVEROS;SUPERVISOR_DE VIVEROS;;0;04/03/19;99
1500;SUPERVISOR_ESTUDIANTIL;SUPERVISOR_ESTUDIANTIL;;0;04/03/19;2
1501;SUPERVISOR_NACIONAL DE PERFORACION DE  POZOS;SUPERVISOR_NACIONAL DE PERFORACION DE  POZOS;;0;04/03/19;2
1502;TAPICERO;TAPICERO;;0;04/03/19;2
1503;TECNICO_ACUICOLA;TECNICO_ACUICOLA I (1);;0;04/03/19;2
1504;TECNICO_AERONAUTICO;TECNICO_AERONAUTICO I;;0;04/03/19;2
1505;TECNICO_AGROPECUARIO;TECNICO_AGROPECUARIO I (1);;0;04/03/19;2
1506;TECNICO_AGROPECUARIO;TECNICO_AGROPECUARIO I (2);;0;04/03/19;2
1507;TECNICO_AGROPECUARIO;TECNICO_AGROPECUARIO I (3);;0;04/03/19;2
1508;TECNICO_AGROPECUARIO;TECNICO_AGROPECUARIO I (4);;0;04/03/19;2
1509;TECNICO_AGROPECUARIO;TECNICO_AGROPECUARIO I (5);;0;04/03/19;2
1510;TECNICO_AGROPECUARIO;TECNICO_AGROPECUARIO II (2);;0;04/03/19;2
1511;TECNICO_AGROPECUARIO;TECNICO_AGROPECUARIO II (5);;0;04/03/19;2
1512;TECNICO_ARANCELARIO;TECNICO_ARANCELARIO;;0;04/03/19;2
1513;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO I;;0;04/03/19;2
1514;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO II;;0;04/03/19;2
1515;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO III;;0;04/03/19;2
1516;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO IV;;0;04/03/19;2
1517;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO IX;;0;04/03/19;2
1518;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO V;;0;04/03/19;2
1519;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO VI;;0;04/03/19;2
1520;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO VII;;0;04/03/19;2
1521;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO VIII;;0;04/03/19;2
1522;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO X;;0;04/03/19;2
1523;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO XI;;0;04/03/19;2
1524;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO XII;;0;04/03/19;2
1525;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO;TECNICO_ASISTENTE DE LABORATORIO CLINICO SANITARIO XIV;;0;04/03/19;2
1526;TECNICO_AUDIOVISUAL;TECNICO_AUDIOVISUAL I;;0;04/03/19;2
1527;TECNICO_AUDIOVISUAL;TECNICO_AUDIOVISUAL II;;0;04/03/19;2
1528;TECNICO_AUDIOVISUAL;TECNICO_AUDIOVISUAL III (SUPERVISOR);;0;04/03/19;2
1529;TECNICO_DE CULTURA;TECNICO_DE CULTURA I;;0;04/03/19;2
1530;TECNICO_DE ELECTROENCEFALOGRAFIA;TECNICO_DE ELECTROENCEFALOGRAFIA;;0;04/03/19;2
1531;TECNICO_DE EQUIPO BIOMEDICO;TECNICO_DE EQUIPO BIOMEDICO;;0;04/03/19;2
1532;TECNICO_DE SONIDO;TECNICO_DE SONIDO;;0;04/03/19;2
1533;TECNICO_DE TERAPIA RESPIRATORIA;TECNICO_DE TERAPIA RESPIRATORIA;;0;04/03/19;2
1534;TECNICO_ELECTRONICO;TECNICO_ELECTRONICO;;0;04/03/19;2
1535;TECNICO_EN ASISTENCIA ODONTOLOGICA;TECNICO_EN ASISTENCIA ODONTOLOGICA I;;0;04/03/19;2
1536;TECNICO_EN ASISTENCIA ODONTOLOGICA;TECNICO_EN ASISTENCIA ODONTOLOGICA II;;0;04/03/19;2
1537;TECNICO_EN ASISTENCIA ODONTOLOGICA;TECNICO_EN ASISTENCIA ODONTOLOGICA III;;0;04/03/19;2
1538;TECNICO_EN ASISTENCIA ODONTOLOGICA;TECNICO_EN ASISTENCIA ODONTOLOGICA IV;;0;04/03/19;2
1539;TECNICO_EN ASISTENCIA ODONTOLOGICA;TECNICO_EN ASISTENCIA ODONTOLOGICA IX;;0;04/03/19;2
1540;TECNICO_EN ASISTENCIA ODONTOLOGICA;TECNICO_EN ASISTENCIA ODONTOLOGICA V;;0;04/03/19;2
1541;TECNICO_EN ASISTENCIA ODONTOLOGICA;TECNICO_EN ASISTENCIA ODONTOLOGICA VI;;0;04/03/19;2
1542;TECNICO_EN ASISTENCIA ODONTOLOGICA;TECNICO_EN ASISTENCIA ODONTOLOGICA VII;;0;04/03/19;2
1543;TECNICO_EN ASISTENCIA ODONTOLOGICA;TECNICO_EN ASISTENCIA ODONTOLOGICA VIII;;0;04/03/19;2
1544;TECNICO_EN ASISTENCIA ODONTOLOGICA;TECNICO_EN ASISTENCIA ODONTOLOGICA X;;0;04/03/19;2
1545;TECNICO_EN ASISTENCIA ODONTOLOGICA;TECNICO_EN ASISTENCIA ODONTOLOGICA XI;;0;04/03/19;2
1546;TECNICO_EN ASISTENCIA ODONTOLOGICA;TECNICO_EN ASISTENCIA ODONTOLOGICA XII;;0;04/03/19;2
1547;TECNICO_EN ASISTENCIA ODONTOLOGICA;TECNICO_EN ASISTENCIA ODONTOLOGICA XIII;;0;04/03/19;2
1548;TECNICO_EN ASISTENCIA ODONTOLOGICA;TECNICO_EN ASISTENCIA ODONTOLOGICA XIV;;0;04/03/19;2
1549;TECNICO_EN CIENCIA Y TECNOLOGIA DE ALIMENTOS;TECNICO_EN CIENCIA Y TECNOLOGIA DE ALIMENTOS;;0;04/03/19;2
1550;TECNICO_EN CITOLOGIA;TECNICO_EN CITOLOGIA;;0;04/03/19;2
1551;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES I;;0;04/03/19;2
1552;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES I-I;;0;04/03/19;2
1553;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES I-II;;0;04/03/19;2
1554;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES I-IV;;0;04/03/19;2
1555;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES I-V;;0;04/03/19;2
1556;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES I-VI;;0;04/03/19;2
1557;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES I-VII;;0;04/03/19;2
1558;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES I-VIII;;0;04/03/19;2
1559;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES II;;0;04/03/19;2
1560;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES II-IV;;0;04/03/19;2
1561;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES II-IX;;0;04/03/19;2
1562;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES II-V;;0;04/03/19;2
1563;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES II-VI;;0;04/03/19;2
1564;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES II-VII;;0;04/03/19;2
1565;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES II-VIII;;0;04/03/19;2
1566;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES II-X;;0;04/03/19;2
1567;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES II-XI;;0;04/03/19;2
1568;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES II-XII;;0;04/03/19;2
1569;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES II-XIII;;0;04/03/19;2
1570;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES II-XIV;;0;04/03/19;2
1571;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES III;;0;04/03/19;2
1572;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES III-VIII;;0;04/03/19;2
1573;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES III-XII;;0;04/03/19;2
1574;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES III-XIII;;0;04/03/19;2
1575;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES III-XIV;;0;04/03/19;2
1576;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES IV;;0;04/03/19;2
1577;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES IV-IX;;0;04/03/19;2
1578;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES IV-XI;;0;04/03/19;2
1579;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES IV-XII;;0;04/03/19;2
1580;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES IV-XIII;;0;04/03/19;2
1581;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES IV-XIV;;0;04/03/19;99
1582;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES V;;0;04/03/19;2
1583;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES V-XII;;0;04/03/19;2
1584;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES V-XIV;;0;04/03/19;2
1585;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES VI;;0;04/03/19;2
1586;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES VI-XI;;0;04/03/19;2
1587;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES VI-XIV;;0;04/03/19;2
1588;TECNICO_EN CONTROL DE VECTORES;TECNICO_EN CONTROL DE VECTORES VII;;0;04/03/19;2
1589;TECNICO_EN ELECTROCARDIOGRAFIA;TECNICO_EN ELECTROCARDIOGRAFIA;;0;04/03/19;2
1590;TECNICO_EN ELECTROCARDIOGRAFIA;TECNICO_EN ELECTROCARDIOGRAFIA I;;0;04/03/19;2
1591;TECNICO_EN ELECTROCARDIOGRAFIA;TECNICO_EN ELECTROCARDIOGRAFIA IV;;0;04/03/19;99
1592;TECNICO_EN ELECTROCARDIOGRAFIA;TECNICO_EN ELECTROCARDIOGRAFIA V;;0;04/03/19;2
1593;TECNICO_EN ELECTROCARDIOGRAFIA;TECNICO_EN ELECTROCARDIOGRAFIA VII;;0;04/03/19;2
1594;TECNICO_EN ELECTROCARDIOGRAFIA;TECNICO_EN ELECTROCARDIOGRAFIA VIII;;0;04/03/19;2
1595;TECNICO_EN ELECTROCARDIOGRAFIA;TECNICO_EN ELECTROCARDIOGRAFIA XII;;0;04/03/19;2
1596;TECNICO_EN ENFERMERIA;TECNICO_EN ENFERMERIA I-I;;0;04/03/19;99
1597;TECNICO_EN ENFERMERIA;TECNICO_EN ENFERMERIA I-II;;0;04/03/19;2
1598;TECNICO_EN ENFERMERIA;TECNICO_EN ENFERMERIA I-III;;0;04/03/19;2
1599;TECNICO_EN ENFERMERIA;TECNICO_EN ENFERMERIA I-IV;;0;04/03/19;2
1600;TECNICO_EN ENFERMERIA;TECNICO_EN ENFERMERIA I-IX;;0;04/03/19;2
1601;TECNICO_EN ENFERMERIA;TECNICO_EN ENFERMERIA I-V;;0;04/03/19;2
1602;TECNICO_EN ENFERMERIA;TECNICO_EN ENFERMERIA I-VI;;0;04/03/19;2
1603;TECNICO_EN ENFERMERIA;TECNICO_EN ENFERMERIA I-VII;;0;04/03/19;2
