tariff_code,product_name
4706303000,- - Pastas obtenidas por la combinación de procedimientos mecánico y químico
4706910000,- - Mecánicas
4706920000,- - Químicas
4706930000,- - Obtenidas por la combinación de procedimientos mecánico y químico
4707100000,- Papel o cartón Kraft crudo o de papel o cartón corrugado
4707200000,- Los demás papeles o cartones obtenidos principalmente a partir de pasta química blanqueada sin colorear en la masa
4707300000,"- Papel o cartón obtenidos principalmente a partir de pasta mecánica (por ejemplo: diarios, periódicos e impresos similares)"
4707900000,"- Los demás, incluidos los desperdicios y desechos sin clasificar"
4801001000,- En bobinas (rollos)
4801002100,- - En las que un lado sea superior a 360 mm y el otro sea superior a 150 mm
4801002900,- - Las demás
4802100000,- Papel y cartón hechos a mano (hoja a hoja)
4802200000,"- Papel y cartón soporte para papel o cartón fotosensibles, termosensibles o electrosensibles"
4802400000,- Papel soporte para papeles de decorar paredes
4802541000,"- - - En tiras o bobinas (rollos), de anchura superior a 150 mm, o en hojas en las que un lado sea superior a 360 mm y el otro sea superior a 150 mm, medidos sin plegar"
4802542000,"- - - En tiras o bobinas (rollos), de anchura inferior o igual a 150 mm o en hojas en las que un lado sea inferior o igual a 360 mm y el otro sea inferior o igual a 150 mm"
4802543000,- - - Papel soporte para papel carbón (carbónico)
4802549000,- - - Otras
4802551100,- - - - De peso superior o igual a 40 g/m2 pero inferior o igual a 60 g/m2
4802551200,- - - - De peso superior a 60 g/m2 pero inferior o igual a 80 g/m2 y anchura superior o igual a 559 mm
4802551900,- - - - Los demás
4802552000,- - - Papel “bond” registro de anchura inferior o igual a 150 mm
4802553100,- - - - De anchura superior a 150 mm pero inferior a 559 mm
4802553200,- - - - De peso superior a 40 g/m2 pero inferior o igual a 80 g/m2 y de anchura superior o igual a 559 mm
4802553900,- - - - Los demás
4802559100,- - - - De anchura superior a 150 mm
4802559900,- - - - Los demás 
4802561100,- - - - De peso superior o igual a 40 g/m2 pero inferior o igual a 60 g/m2
4802561900,- - - - Los demás
4802562000,- - - Papel “bond” registro en hojas en las que un lado sea inferior o igual a 360 mm y el otro sea inferior o igual a 150 mm
4802563100,- - - - En hojas en las que un lado sea superior a 360 mm y el otro sea superior a 150 mm
4802563900,- - - - Los demás
4802569100,- - - - En hojas en las que un lado sea superior a 360 mm y el otro sea superior a 150 mm
4802569900,- - - - Los demás
4802571100,"- - - - En hojas en las que un lado sea superior a 435 mm y el otro sea superior a 297 mm o en tiras de anchura superior a 150 mm, de peso superior o igual a 40 g/m2 pero inferior o igual a 60 g/m2 "
4802571200,- - - - En tiras de anchura inferior o igual a 150 mm 
4802571900,- - - - Los demás
4802572100,- - - - En hojas en las que un lado sea superior a 435 mm y el otro sea superior a 297 mm o en tiras de anchura superior a 150 mm 
4802572200,- - - - En tiras de anchura inferior o igual a 150 mm 
4802572900,- - - - Los demás
4802579100,- - - - En hojas en las que un lado sea superior a 435 mm y el otro sea superior a 297 mm o en tiras de anchura superior a 150 mm
4802579200,- - - - En tiras de anchura inferior o igual a 150 mm
4802579900,- - - - Los demás
4802581100,"- - - - En tiras o bobinas (rollos) de anchura superior a 150 mm pero inferior a 559 mm o en hojas en las que un lado sea superior a 360 mm y el otro sea superior a 150 mm, medidos sin plegar"
4802581200,- - - - En tiras o bobinas (rollos) de anchura superior o igual a 559 mm
4802581900,- - - - Los demás
4802589100,"- - - - En tiras o bobinas (rollos) de anchura superior a 150 mm, o en hojas en las que un lado sea superior a 360 mm y el otro sea superior a 150 mm, medidos sin plegar"
4802589900,- - - - Los demás
4802611100,- - - - De anchura superior o igual a 559 mm
4802611900,- - - - Los demás
4802612000,- - - De anchura inferior o igual a 150 mm
4802613000,- - - Papel soporte para papel carbón (carbónico)
4802621000,- - - En hojas en las que un lado sea superior a 360 mm y el otro sea superior a 150 mm 
4802622000,- - - En hojas en las que un lado sea inferior o igual a 360 mm y el otro sea inferior o igual a 150 mm
4802623000,- - - Papel soporte para papel carbón (carbónico)
4802629000,- - - Otras
4802691000,- - - En hojas en las que un lado sea superior a 435 mm y el otro sea superior a 297 mm o en tiras de anchura superior a 150 mm
4802692000,- - - Papel soporte para papel carbón (carbónico)
4802699000,- - - Otros
4803000000,"PAPEL DEL TIPO UTILIZADO PARA PAPEL HIGIENICO, TOALLITAS PARA DESMAQUILLAR, TOALLAS, SERVILLETAS O PAPELES SIMILARES DE USO DOMESTICO, DE HIGIENE O TOCADOR, GUATA DE CELULOSA Y NAPA DE FIBRAS DE CELULOSA, INCLUSO RIZADOS (""CREPES""), PLISADOS, GOFRADOS, ESTAMPADOS, PERFORADOS, COLOREADOS O DECORADOS EN LA SUPERFICIE O IMPRESOS, EN BOBINAS (ROLLOS) O EN HOJAS"
4804110000,- - Crudos
4804190000,- - Los demás
4804210000,- - Crudo
4804290000,- - Los demás
4804311000,- - - Papel para cerillos
4804319000,- - - Otros
4804391000,- - - Papel para cerillos
4804392000,"- - - Otros, de peso inferior o igual a 100 g/m2"
4804399000,- - - Otros
4804410000,- - Crudos
4804420000,- - Blanqueados uniformemente en la masa y con un contenido de fibras de madera obtenidas por procedimiento químico superior al 95% en peso del contenido total de fibra
4804490000,- - Los demás
4804510000,- - Crudos
4804520000,- - Blanqueados uniformemente en la masa y con un contenido de fibras de madera obtenidas por procedimiento químico superior al 95% en peso del contenido total de fibra
4804590000,- - Los demás
4805110000,- - Papel semiquímico para acanalar
4805120000,- - Papel paja para acanalar 
4805190000,- - Los demás
4805240000,- - De peso inferior o igual a 150 g/m2
4805251000,- - - Cartón gris de peso superior a 300 g/m2
4805259000,- - - Otros
4805300000,- Papel sulfito para envolver
4805400000,- Papel y cartón filtro
4805500000,- Papel y cartón fieltro; papel y cartón lana
4805910000,- - De peso inferior o igual a 150 g/m2
4805920000,- - De peso superior a 150 g/m2 pero inferior a 225 g/m2
4805931000,- - - Cartón sin impregnar para construcción
4805939000,- - - Otros
4806100000,- Papel y cartón sulfurizados (pergamino vegetal)
4806200000,"- Papel resistente a las grasas (""greaseproof"")"
4806300000,- Papel vegetal (papel calco)
4806400000,- Papel cristal y demás papeles calandrados transparentes o traslúcidos
4807001000,"- Cartones duplex y triplex, de peso superior a 300 g/m2 "
4807009000,- Otros
4808100000,"- Papel y cartón corrugados, incluso perforados"
4808401000,- - Papel Kraft para sacos (bolsas)
4808409000,- - Otros
4808900000,- Los demás
4809200000,- Papel autocopia
4809901000,- - Papel carbón (carbónico) y papeles similares
4809909000,- - Otros
4810131100,"- - - - Sin impresión, en bobinas (rollos) de anchura superior a 150 mm "
4810131200,"- - - - Sin impresión, en bobinas (rollos) de anchura inferior o igual a 150 mm"
4810131300,"- - - - Con impresión, incluso estampado o perforado "
4810132100,- - - - Sin impresión 
4810132200,"- - - - Con impresión, incluso estampado o perforado"
4810133000,- - - Papel diagrama para aparatos registradores 
4810139100,- - - - En bobinas (rollos) de anchura superior a 150 mm
4810139200,- - - - En bobinas (rollos) de anchura inferior o igual a 150 mm
4810141100,"- - - - Sin impresión, en hojas en las que un lado sea superior a 360 mm y el otro sea superior a 150 mm"
4810141200,"- - - - Sin impresión, en hojas en las que un lado sea inferior o igual a 360 mm y el otro sea inferior o igual a 150 mm"
4810141300,"- - - - Con impresión, incluso estampado o perforado"
4810141900,- - - - Los demás
4810142100,- - - - Sin impresión
4810142200,"- - - - Con impresión, incluso estampado o perforado"
4810143000,- - - Papel diagrama para aparatos registradores
4810149100,- - - - Papeles denominados “continuos”
4810149200,"- - - - Otros, en hojas en las que un lado sea superior a 360 mm y el otro sea superior a 150 mm"
4810149300,"- - - - Otros, en hojas en las que un lado sea inferior o igual a 360 mm y el otro sea inferior o igual a 150 mm"
4810149900,- - - - Los demás
4810191100,"- - - - Papel metalizado de peso inferior o igual a 150 g/m2, sin impresión "
4810191200,"- - - - Papel metalizado de peso superior a 150 g/m2, sin impresión"
4810191300,"- - - - Papel metalizado, con impresión"
4810191900,- - - - Los demás
4810192100,"- - - - Papel metalizado de peso inferior o igual a 150 g/m2, sin impresión "
4810192200,"- - - - Papel metalizado de peso superior a 150 g/m2, sin impresión"
4810192300,"- - - - Papel metalizado, con impresión"
4810192900,- - - - Los demás
4810193100,"- - - - Papel metalizado, sin impresión "
4810193200,"- - - - Papel metalizado, con impresión, incluso estampado o perforado"
4810193300,- - - - Papel diagrama para aparatos registradores
4810193900,- - - - Los demás
4810221100,- - - - Papel diagrama para aparatos registradores
4810221200,"- - - - Otros, sin impresión"
4810221300,"- - - - Otros, con impresión"
4810222100,- - - - Papel diagrama para aparatos registradores 
4810222900,- - - - Los demás 
4810229000,- - - Otros
4810291300,"- - - - Papel metalizado, sin impresión"
4810291400,"- - - - Papel metalizado, con impresión"
4810291900,- - - - Los demás
4810292100,"- - - - Papel metalizado, sin impresión"
4810292200,"- - - - Papel metalizado, con impresión, incluso estampado o perforado "
4810292300,- - - - Papel diagrama para aparatos registradores
4810292400,- - - - Papeles denominados “continuos”
4810292900,- - - - Los demás
4810298000,- - - Otros
4810311000,"- - - En tiras o bobinas (rollos) de anchura superior a 150 mm o en hojas en las que un lado sea superior a 360 mm y el otro sea superior a 150 mm, medidos sin plegar"
4810312100,- - - - Papel diagrama para aparatos registradores
4810312900,- - - - Los demás 
4810319000,- - - Otros
4810321000,"- - - En tiras o bobinas (rollos) de anchura superior a 150 mm o en hojas en las que un lado sea superior a 360 mm y el otro sea superior a 150 mm, medidos sin plegar"
4810322100,- - - - Papel diagrama para aparatos registradores 
4810322900,- - - - Los demás 
4810329000,- - - Otros
4810391000,"- - - En tiras o bobinas (rollos) de anchura superior a 150 mm o en hojas en las que un lado sea superior a 360 mm y el otro sea superior a 150 mm, medidos sin plegar"
4810392100,- - - - Papel diagrama para aparatos registradores
4810392900,- - - - Los demás 
4810399000,- - - Otros
4810921000,"- - - En tiras o bobinas (rollos) de anchura superior a 150 mm o en hojas en las que un lado sea superior a 360 mm y el otro sea superior a 150 mm, medidos sin plegar "
4810922100,- - - - Papel diagrama para aparatos registradores
4810922900,- - - - Los demás 
4810929000,- - - Otros
4810991300,"- - - - Papel metalizado, sin impresión"
4810991400,"- - - - Papel metalizado, con impresión"
4810991900,- - - - Los demás
4810992100,- - - - Papel diagrama para aparatos registradores 
4810992900,- - - - Los demás
4810998000,- - - Otros
4811101000,"- - En tiras o bobinas (rollos) de anchura superior a 150 mm, o en hojas en las que un lado sea superior a 360 mm y el otro sea superior a 150 mm, medidos sin plegar"
4811102000,"- - En tiras o bobinas (rollos) de anchura inferior o igual a 150 mm, o en hojas en las que un lado sea inferior o igual a 360 mm y el otro sea inferior o igual a 150 mm "
4811103000,"- - Cubresuelos con soporte de papel o cartón, incluso recortados"
4811109000,- - Otros
4811411100,"- - - - En tiras o bobinas (rollos) de anchura superior a 150 mm, o en hojas en las que un lado sea superior a 360 mm y el otro sea superior a 150 mm, medidos sin plegar"
4811411200,"- - - - En tiras o bobinas (rollos) de anchura inferior o igual a 150 mm, o en hojas en las que un lado sea inferior o igual a 360 mm y el otro sea inferior o igual a 150 mm"
4811411900,- - - - Los demás
4811412000,- - - Con impresión 
4811491100,"- - - - En tiras o bobinas (rollos) de anchura superior a 150 mm, o en hojas en las que un lado sea superior a 360 mm y el otro sea superior a 150 mm, medidos sin plegar"
4811491200,"- - - - En tiras o bobinas (rollos) de anchura inferior o igual a 150 mm, o en hojas en las que un lado sea inferior o igual a 360 mm y el otro sea inferior o igual a 150 mm"
4811491900,- - - - Los demás
4811492000,- - - Con impresión
4811511100,"- - - - En tiras o bobinas (rollos) de anchura superior a 150 mm, o en hojas en las que un lado sea superior a 360 mm y el otro sea superior a 150 mm, medidos sin plegar"
4811511200,"- - - - En tiras o bobinas (rollos) de anchura inferior o igual a 150 mm, o en hojas en las que un lado sea inferior o igual a 360 mm y el otro sea inferior o igual a 150 mm"
4811511900,- - - - Los demás
4811512000,"- - - Cubresuelos con soporte de papel o cartón, incluso recortados"
4811519100,"- - - - En tiras o bobinas (rollos) de anchura superior a 150 mm, o en hojas en las que un lado sea superior a 360 mm y el otro sea superior a 150 mm, medidos sin plegar "
4811519200,"- - - - En tiras o bobinas (rollos) de anchura inferior o igual a 150 mm, o en hojas en las que un lado sea inferior o igual a 360 mm y el otro sea inferior o igual a 150 mm"
4811519900,- - - - Los demás
4811591100,"- - - - Sin impresión, en tiras o bobinas (rollos) de anchura superior a 150 mm, o en hojas en las que un lado sea superior a 360 mm y el otro sea superior a 150 mm, medidos sin plegar"
4811591200,"- - - - Sin impresión, en tiras o bobinas (rollos) de anchura inferior o igual a 150 mm, o en hojas en las que un lado sea inferior o igual a 360 mm y el otro sea inferior o igual a 150 mm "
4811591300,- - - - Con impresión 
4811591900,- - - - Los demás
4811592000,"- - - Cubresuelos con soporte de papel o cartón, incluso recortados"
4811599100,"- - - - En tiras o bobinas (rollos) de anchura superior a 150 mm, o en hojas en las que un lado sea superior a 360 mm y el otro sea superior a 150 mm, medidos sin plegar"
4811599200,"- - - - En tiras o bobinas (rollos) de anchura inferior o igual a 150 mm, o en hojas en las que un lado sea inferior o igual a 360 mm y el otro sea inferior o igual a 150 mm"
4811599900,- - - - Los demás
4811600000,"- Papel y cartón recubiertos, impregnados o revestidos de cera, parafina, estearina, aceite o glicerol"
4811903000,- - Papeles denominados “continuos”
4811904000,"- - Papel resistente a las grasas (“greaseproof”), impreso"
4811905000,"- - Cubresuelos con soporte de papel o cartón, incluso recortados"
4811909100,"- - - En tiras o bobinas (rollos) de anchura superior a 150 mm, o en hojas en las que un lado sea superior a 360 mm y el otro sea superior a 150 mm, medidos sin plegar"
4811909200,"- - - En tiras o bobinas (rollos) de anchura inferior o igual a 150 mm, o en hojas en las que un lado sea inferior o igual a 360 mm y el otro sea inferior o igual a 150 mm"
4811909900,- - - Los demás
4812000000,"BLOQUES Y PLACAS, FILTRANTES, DE PASTA DE PAPEL"
4813100000,- En librillos o en tubos
4813200000,- En bobinas (rollos) de anchura inferior o igual a 5 cm
4813900000,- Los demás
4814200000,"- Papel para decorar y revestimientos similares de paredes, constituidos por papel recubierto o revestido, en la cara vista, con una capa de plástico graneada, gofrada, coloreada, impresa con motivos o decorada de otro modo"
4814901000,"- - Papel para decorar y revestimientos similares de paredes, constituidos por papel revestido en la cara vista con materia trenzable, incluso tejida en forma plana o paralelizada"
4814902000,"- - Papel granito (""ingrain"")"
4814909000,- - Otros
4816200000,- Papel autocopia
4816901000,- - Papel carbón (carbónico) y papeles similares
4816902100,- - - De transferencia térmica
4816902900,- - - Los demás
4816909000,- - Otros
4817100000,- Sobres
4817200000,"- Sobres carta, tarjetas postales sin ilustrar y tarjetas para correspondencia"
4817300000,"- Cajas, bolsas y presentaciones similares de papel o cartón, con un surtido de artículos de correspondencia"
4818100000,- Papel higiénico
4818200000,"- Pañuelos, toallitas de desmaquillar y toallas"
4818300000,- Manteles y servilletas
4818500000,"- Prendas y complementos (accesorios), de vestir"
4818901000,- - Para uso medicoquirúrgico
4818909000,- - Otros
4819100000,- Cajas de papel o cartón corrugados
4819201000,"- - Cajas multicapas de cartón, con hojas de plástico y aluminio "
4819202000,- - Cajas impermeabilizadas con láminas de plástico o con parafina o materias similares
4819209000,- - Otros
4819301000,"- - Multicapas, de papel Kraft, con hojas de plástico y aluminio"
4819309000,- - Otros
4819400000,- Los demás sacos (bolsas); bolsitas y cucuruchos (conos)
4819500000,"- Los demás envases, incluidas las fundas para discos"
4819600000,"- Cartonajes de oficina, tienda o similares"
4820100000,"- Libros registro, libros de contabilidad, talonarios (de notas, pedidos o recibos), bloques memorandos, bloques de papel de cartas, agendas y artículos similares"
4820200000,- Cuadernos
4820300000,"- Clasificadores, encuadernaciones (excepto las cubiertas para libros), carpetas y cubiertas para documentos"
4820400000,"- Formularios en paquetes o plegados (""manifold""), aunque lleven papel carbón (carbónico)"
4820500000,- Álbumes para muestras o para colecciones
4820900000,- Los demás
4821100000,- Impresas
4821900000,- Las demás
4822100000,- De los tipos utilizados para el bobinado de hilados textiles
4822900000,- Los demás
4823200000,- Papel y cartón filtro
4823400000,- Papel diagrama para aparatos registradores
4823610000,- - De bambú
4823690000,- - Los demás
4823701000,- - Artículos alveolares para envase y transporte de huevos
4823709000,- - Otros
4823903000,"- - Papel Kraft natural multicelular (conformado por celdas hexagonales), incluso impregnado"
4823904000,- - Tripas artificiales
4823905000,- - Papel para aislamiento eléctrico
4823906000,"- - Cubresuelos con soporte de papel o cartón, incluso recortados"
4823909100,"- - - Soportes compactos de papel enrollado, para artículos de confitería"
4823909900,- - - Los demás
4901100000,"- En hojas sueltas, incluso plegadas"
4901910000,"- - Diccionarios y enciclopedias, incluso en fascículos"
4901990000,- - Los demás
4902100000,- Que se publiquen cuatro veces por semana como mínimo
4902900000,- Los demás
4903000000,"ALBUMES O LIBROS DE ESTAMPAS Y CUADERNOS PARA DIBUJAR O COLOREAR, PARA NIÑOS"
4904000000,"MUSICA MANUSCRITA O IMPRESA, INCLUSO CON ILUSTRACIONES O ENCUADERNADA"
4905100000,- Esferas
4905910000,- - En forma de libros o folletos
4905990000,- - Los demás
4906000000,"PLANOS Y DIBUJOS ORIGINALES HECHOS A MANO, DE ARQUITECTURA, INGENIERIA, INDUSTRIALES, COMERCIALES, TOPOGRAFICOS O SIMILARES; TEXTOS MANUSCRITOS; REPRODUCCIONES FOTOGRAFICAS SOBRE PAPEL SENSIBILIZADO Y COPIAS CON PAPEL CARBON (CARBONICO), DE LOS PLANOS, DIBUJOS O TEXTOS ANTES MENCIONADOS"
4907001000,"- Sellos (estampillas) de correo, timbres fiscales, papel sellado y análogos"
4907002000,- Billetes de banco
4907009000,- Otros
4908100000,- Calcomanías vitrificables
4908900000,- Las demás
4909000000,"TARJETAS POSTALES IMPRESAS O ILUSTRADAS; TARJETAS IMPRESAS CON FELICITACIONES O COMUNICACIONES PERSONALES, INCLUSO CON ILUSTRACIONES, ADORNOS O APLICACIONES, O CON SOBRES"
4910000000,"CALENDARIOS DE CUALQUIER CLASE, IMPRESOS, INCLUIDOS LOS TACOS DE CALENDARIO"
4911101000,- - Catálogos y folletos con descripciones o ilustraciones para el manejo de máquinas y aparatos; folletos u hojas con descripciones o ilustraciones para el uso de productos farmacéuticos o veterinarios
4911109000,- - Otros
4911910000,"- - Estampas, grabados y fotografías"
4911991000,- - - Tiquetes de lotería para raspar
4911999000,- - - Otros
5001000000,CAPULLOS DE SEDA APTOS PARA EL DEVANADO
5002000000,SEDA CRUDA (SIN TORCER)
5003000000,"DESPERDICIOS DE SEDA (INCLUIDOS LOS CAPULLOS NO APTOS PARA EL DEVANADO, DESPERDICIOS DE HILADOS E HILACHAS)"
5004000000,HILADOS DE SEDA (EXCEPTO LOS HILADOS DE DESPERDICIOS DE SEDA) SIN ACONDICIONAR PARA LA VENTA AL POR MENOR
5005000000,HILADOS DE DESPERDICIOS DE SEDA SIN ACONDICIONAR PARA LA VENTA AL POR MENOR
5006000000,"HILADOS DE SEDA O DE DESPERDICIOS DE SEDA, ACONDICIONADOS PARA LA VENTA AL POR MENOR; ""PELO DE MESINA"" (""CRIN DE FLORENCIA"")"
5007100000,- Tejidos de borrilla
5007200000,"- Los demás tejidos con un contenido de seda o de desperdicios de seda, distintos de la borrilla, superior o igual al 85% en peso"
5007900000,- Los demás tejidos
5101110000,- - Lana esquilada
5101190000,- - Las demás
5101210000,- - Lana esquilada
5101290000,- - Las demás
5101300000,- Carbonizada
5102110000,- - De cabra de Cachemira
5102190000,- - Los demás
5102200000,- Pelo ordinario
5103100000,- Borras del peinado de lana o pelo fino
5103200000,- Los demás desperdicios de lana o pelo fino
5103300000,- Desperdicios de pelo ordinario
5104000000,HILACHAS DE LANA O DE PELO FINO U ORDINARIO
5105100000,- Lana cardada
5105210000,#¡VALOR!
5105290000,- - Las demás
5105310000,- - De cabra de Cachemira
5105390000,- - Los demás
5105400000,- Pelo ordinario cardado o peinado
5106100000,- Con un contenido de lana superior o igual al 85% en peso
5106200000,- Con un contenido de lana inferior al 85% en peso
5107100000,- Con un contenido de lana superior o igual al 85% en peso
5107200000,- Con un contenido de lana inferior al 85% en peso
5108100000,- Cardado
5108200000,- Peinado
5109100000,- Con un contenido de lana o pelo fino superior o igual al 85% en peso
5109900000,- Los demás
5110000000,"HILADOS DE PELO ORDINARIO O DE CRIN (INCLUIDOS LOS HILADOS DE CRIN ENTORCHADOS), AUNQUE ESTEN ACONDICIONADOS PARA LA VENTA AL POR MENOR"
5111110000,- - De peso inferior o igual a 300 g/m2
5111190000,- - Los demás
5111200000,"- Los demás, mezclados exclusiva o principalmente con filamentos sintéticos o artificiales"
5111300000,"- Los demás, mezclados exclusiva o principalmente con fibras sintéticas o artificiales discontinuas"
5111900000,- Los demás
5112110000,- - De peso inferior o igual a 200 g/m2
5112190000,- - Los demás
5112200000,"- Los demás, mezclados exclusiva o principalmente con filamentos sintéticos o artificiales"
5112300000,"- Los demás, mezclados exclusiva o principalmente con fibras sintéticas o artificiales discontinuas"
5112900000,- Los demás
5113000000,TEJIDOS DE PELO ORDINARIO O DE CRIN
5301100000,- Lino en bruto o enriado
5301210000,- - Agramado o espadado
5301290000,- - Los demás
5301300000,- Estopas y desperdicios de lino
5302100000,- Cáñamo en bruto o enriado
5302900000,- Los demás
5303101000,- - Kenaf
5303109000,- - Otras
5303900000,- Los demás
5305001100,- - Cabuya y henequén
5305001900,- - Las demás
5305002100,- - En bruto
5305002900,- - Los demás
5305003100,- - En bruto
5305003900,- - Los demás
5305009000,- Otros
5306100000,- Sencillos
5306200000,- Retorcidos o cableados
5307100000,- Sencillos
5307200000,- Retorcidos o cableados
5308100000,- Hilados de coco
5308200000,- Hilados de cáñamo
5308901000,- - Hilados de ramio
5308909000,- - Otros
5309110000,- - Crudos o blanqueados
5309190000,- - Los demás
5309210000,- - Crudos o blanqueados
5309290000,- - Los demás
5310100000,- Crudos
5310900000,- Los demás
5311001000,- Tejidos de hilados de papel
5311009000,- Otros
5401101000,- - Sin acondicionar para la venta al por menor
5401102000,- - Acondicionado para la venta al por menor
5401201000,- - Sin acondicionar para la venta al por menor
5401202000,- - Acondicionado para la venta al por menor
5402110000,- - De aramidas
5402190000,- - Los demás
5402200000,"- Hilados de alta tenacidad de poliésteres, incluso texturados"
5402310000,"- - De nailon o demás poliamidas, de título inferior o igual a 50 tex por hilo sencillo"
5402320000,"- - De nailon o demás poliamidas, de título superior a 50 tex por hilo sencillo"
5402330000,- - De poliésteres
5402340000,- - De polipropileno
5402390000,- - Los demás
5402441000,- - - De nailon o demás poliamidas
5402442000,- - - De poliésteres parcialmente orientados
5402443000,- - - De los demás poliésteres
5402449000,- - - Otros
5402450000,"- - Los demás, de nailon o demás poliamidas"
5402460000,"- - Los demás, de poliésteres, parcialmente orientados"
5402470000,"- - Los demás, de poliésteres"
5402480000,"- - Los demás, de polipropileno"
5402490000,- - Los demás
5402510000,- - De nailon o demás poliamidas
5402520000,- - De poliésteres
5402530000,- - De polipropileno
5402590000,- - Los demás
5402610000,- - De nailon o demás poliamidas
5402620000,- - De poliésteres
5402630000,- - De polipropileno
5402690000,- - Los demás
5403100000,- Hilados de alta tenacidad de rayón viscosa
5403310000,"- - De rayón viscosa, sin torsión o con una torsión inferior o igual a 120 vueltas por metro"
5403320000,"- - De rayón viscosa, con una torsión superior a 120 vueltas por metro"
5403331000,- - - Hilados texturados
5403339000,- - - Otros
5403390000,- - Los demás
5403410000,- - De rayón viscosa
5403420000,- - De acetato de celulosa
5403490000,- - Los demás
5404110000,- - De elastómeros
5404120000,"- - Los demás, de polipropileno"
5404191000,"- - - De poliamidas, de longitud inferior o igual a 6 cm y diámetro inferior o igual a 0.31 mm, para cepillos de dientes"
5404199000,- - - Otros
5404900000,- Las demás
5405000000,"MONOFILAMENTOS ARTIFICIALES DE TITULO SUPERIOR O IGUAL A 67 DECITEX Y CUYA MAYOR DIMENSION DE LA SECCION TRANSVERSAL SEA INFERIOR O IGUAL A 1 mm; TIRAS Y FORMAS SIMILARES (POR EJEMPLO, PAJA ARTIFICIAL) DE MATERIA TEXTIL ARTIFICIAL, DE ANCHURA APARENTE INFERIOR O IGUAL A 5 mm"
5406001000,- Hilados de filamentos sintéticos
5406002000,- Hilados de filamentos artificiales
5407100000,- Tejidos fabricados con hilados de alta tenacidad de nailon o demás poliamidas o de poliésteres
5407200000,- Tejidos fabricados con tiras o formas similares
5407300000,- Productos citados en la Nota 9 de la Sección XI
5407411000,- - - De densidad superior a 70 hilos por cm2
5407419000,- - - Otros
5407420000,- - Teñidos
5407430000,- - Con hilados de distintos colores
5407440000,- - Estampados
5407510000,- - Crudos o blanqueados
5407520000,- - Teñidos
5407530000,- - Con hilados de distintos colores
5407540000,- - Estampados
5407610000,- - Con un contenido de filamentos de poliéster sin texturar superior o igual al 85% en peso
5407690000,- - Los demás
5407711000,- - - Tejidos de polipropileno de densidad inferior o igual a 10 hilos por cm2
5407719000,- - - Otros
5407721000,- - - Tejidos de polipropileno de densidad inferior o igual a 10 hilos por cm2
5407729000,- - - Otros
5407731000,"- - - De los tipos utilizados en la fabricación de llantas, de peso superior o igual a 200 g/m2"
5407739000,- - - Otros
5407740000,- - Estampados
5407810000,- - Crudos o blanqueados
5407820000,- - Teñidos
5407830000,- - Con hilados de distintos colores
5407840000,- - Estampados
5407910000,- - Crudos o blanqueados
5407920000,- - Teñidos
5407930000,- - Con hilados de distintos colores
5407940000,- - Estampados
5408100000,- Tejidos fabricados con hilados de alta tenacidad de rayón viscosa
5408210000,- - Crudos o blanqueados
5408220000,- - Teñidos
5408230000,- - Con hilados de distintos colores
5408240000,- - Estampados
5408310000,- - Crudos o blanqueados
5408321000,"- - - De ligamento tafetán, con un contenido de filamentos artificiales inferior al 85% en peso, mezclados exclusiva o principalmente con algodón, de densidad superior o igual a 20 hilos por cm2 y peso superior a 200 g/m2"
5408329000,- - - Otros
5408331000,"- - - De ligamento tafetán, con un contenido de filamentos artificiales inferior al 85% en peso, mezclados exclusiva o principalmente con algodón, de densidad superior o igual a 20 hilos por cm2 y peso superior a 200 g/m2"
5408339000,- - - Otros
5408340000,- - Estampados
5501100000,- De nailon o demás poliamidas
5501200000,- De poliésteres
5501300000,- Acrílicos o modacrílicos
5501400000,- De polipropileno
5501900000,- Los demás
5502100000,- De acetato de celulosa
5502900000,- Los demás
5503110000,- - De aramidas
5503190000,- - Las demás
5503200000,- De poliésteres
5503300000,- Acrílicas o modacrílicas
5503400000,- De polipropileno
5503900000,- Las demás
5504100000,- De rayón viscosa
5504900000,- Las demás
5505100000,- De fibras sintéticas
5505200000,- De fibras artificiales
5506100000,- De nailon o demás poliamidas
5506200000,- De poliésteres
5506300000,- Acrílicas o modacrílicas
5506400000,- De polipropileno 
5506900000,- Las demás
5507000000,"FIBRAS ARTIFICIALES DISCONTINUAS, CARDADAS, PEINADAS O TRANSFORMADAS DE OTRO MODO PARA LA HILATURA"
5508101000,- - Sin acondicionar para la venta al por menor
5508102000,- - Acondicionado para la venta al por menor
5508201000,- - Sin acondicionar para la venta al por menor
5508202000,- - Acondicionado para la venta al por menor
5509110000,- - Sencillos
5509120000,- - Retorcidos o cableados
5509210000,- - Sencillos
5509220000,- - Retorcidos o cableados
5509310000,- - Sencillos
5509320000,- - Retorcidos o cableados
5509410000,- - Sencillos
5509420000,- - Retorcidos o cableados
5509510000,- - Mezclados exclusiva o principalmente con fibras artificiales discontinuas
5509520000,- - Mezclados exclusiva o principalmente con lana o pelo fino
5509530000,- - Mezclados exclusiva o principalmente con algodón
5509590000,- - Los demás
5509610000,- - Mezclados exclusiva o principalmente con lana o pelo fino
5509620000,- - Mezclados exclusiva o principalmente con algodón
5509690000,- - Los demás
5509910000,- - Mezclados exclusiva o principalmente con lana o pelo fino
5509920000,- - Mezclados exclusiva o principalmente con algodón
5509990000,- - Los demás
5510110000,- - Sencillos
